0               0 * .522
0.01999999999999999 (.2 * ((0!) % (.2 * .5)))
0.019999999999999997 (0 + (.2 * (.5 % .2)))
0.02            (0 + ((.2 / 2) / 5))
0.020000000000000004 (0 + (.5 * (.2 * .2)))
0.020000000000000007 (.2 * ((0!) % (.2 - .5)))
0.020000000000000018 (.2 * (.5 % ((0!) % .2)))
0.020000000000000073 (.5 % (.2 * ((0!) % .2)))
0.0200000000000001 ((0!) % (.2 * (.2 + .5)))
0.02000000000000013 ((0!) % ((.2 + .5) ^ 2))
0.02000000000000024 (.5 % (((0!) % .2) ^ 2))
0.020000000000002238 (.5 % ((0!) % (.2 * .2)))
0.020101012677666952 (2 % (.02 ^ .5))
0.02040816326530612 ((0!) / ((2 + 5) ^ 2))
0.020530163682115854 (((5!) ^ ((0!) + .2)) % .2)
0.020537006276690063 (.2 ^ ((0!) + (2 ^ .5)))
0.020833333333333332 (0 + (.5 / ((2 + 2)!)))
0.021012222435230078 ((.2 ^ .02) ^ (5!))
0.021012222435230144 (.2 ^ (((0!) + .2) / .5))
0.021114561800016807 (.2 % (.2 ^ ((0!) + .5)))
0.02111456180001683 (.2 * ((0!) % (.2 ^ .5)))
0.02170902647144696 (.2 ^ ((0!) + (5 ^ .2)))
0.021709759039144592 (((5!) ^ (.2 - (0!))) % .2)
0.021709759039144603 (((((0!) / .2)!) ^ .2) / (5!))
0.021739130434782608 (.5 / ((0!) - ((2 + 2)!)))
0.021876349621438414 ((.2 / ((√((0!) + (5!)))!)) ^ .2)
0.022           (.022 % .5)
0.022097086912079608 (2 ^ (.5 - (((0!) + 2)!)))
0.022222222222222223 (.2 / ((0!) - (2 * 5)))
0.0225          .0225
0.022500000000000006 ((.2 - .05) ^ 2)
0.023093808784886802 ((0!) % (.2 ^ (5 ^ .2)))
0.02333333333333333 (((0!) - (.2 - 2)) / (5!))
0.023809523809523808 ((5!) / ((2 + ((0!) / .2))!))
0.023891236537176203 ((5!) ^ (.22 - (0!)))
0.02389831838847767 ((5 ^ ((0!) - .2)) % .2)
0.024           (((0!) % .22) / 5)
0.02400000000000009 (2 % .052)
0.02499999999999989 (2 % .025)
0.024999999999999946 ((2 % .05) / 2)
0.024999999999999967 ((.5 / ((0!) - .2)) % .2)
0.025           (.025 % .2)
0.0252          .0252
0.0256          ((((0!) - .2) / 5) ^ 2)
0.025855423486760287 ((((5!) ^ .2) / .2) % (0!))
0.025889887340775176 (.2 * ((0!) - (.5 ^ .2)))
0.026           (.052 / 2)
0.026264268445529204 ((0!) % (.2 ^ (.2 ^ .5)))
0.026467397948961136 ((0!) - (.2 ^ (2 / (5!))))
0.026644885428840137 (2 % (.2 ^ ((0!) / (5!))))
0.02666666666666667 (.2 * (.2 / ((0!) + .5)))
0.026749612199056885 (.2 ^ (((0!) + .5) ^ 2))
0.027204705103003875 (2 ^ (0 - 5.2))
0.02720470510300388 ((0!) / (2 ^ 5.2))
0.02734505258771447 ((0!) - (.5 ^ (.2 * .2)))
0.027356186513249784 (.2 ^ ((0!) / (.2 ^ .5)))
0.027534591013281595 (2 % (.5 ^ .02))
0.027606041984342355 ((0!) % (.2 ^ (.2 + .5)))
0.027777777777777776 ((0!) / (((5 - 2)!) ^ 2))
0.028113826656066543 ((0!) - (2 ^ (.2 / 5)))
0.028169014084507043 (2 / (√((0!) + ((2 + 5)!))))
0.0282842712474619 (.2 * (.02 ^ .5))
0.02842712474618969 ((2 ^ ((0!) + .5)) % .2)
0.028571428571428484 ((0!) % (.2 / (2 + 5)))
0.028571428571428525 (((0!) / (.2 + .5)) % .2)
0.02857142857142857 ((0!) / ((2 + 5) / .2))
0.028571428571428574 (0 + (.2 / (2 + 5)))
0.02899118654710781 ((0!) / (5 ^ 2.2))
0.028991186547107813 (5 ^ (0 - 2.2))
0.028991186547107816 (.2 ^ (.2 + ((0!) / .5)))
0.02899118654710782 ((.2 ^ (√((0!) + (5!)))) ^ .2)
0.028991186547107826 (.2 / (5 ^ ((0!) + .2)))
0.029411764705882353 ((0!) / (2 + (2 ^ 5)))
0.029739670999407018 (((0!) - (2 ^ .2)) / 5)
0.030000000000000006 (.2 * (.2 - .05))
0.030199152653237315 ((.2 ^ (.2 - (0!))) / (5!))
0.03076923076923077 (.2 / (.5 + (((0!) + 2)!)))
0.030785762971251636 ((0!) % (2 ^ (.2 - 5)))
0.03096908110525548 ((((0!) + 5) ^ .2) % .2)
0.03105590062111801 ((0!) / (.2 + (2 ^ 5)))
0.031065993943261264 ((((((0!) + 2)!)!) ^ .2) / (5!))
0.031120869021908415 ((5!) ^ (0 - (.2 ^ .2)))
0.03112086902190842 ((0!) / ((5!) ^ (.2 ^ .2)))
0.03124999999999994 (.5 ^ ((0!) / (2 % .2)))
0.03125         ((0!) / ((√(2 + 2)) ^ 5))
0.031446540880503145 ((0!) / (.2 - (2 ^ 5)))
0.0316862337434384 (2 ^ (.02 - 5))
0.032           (.2 / (5 / ((0!) - .2)))
0.03200000000000001 ((.2 * ((0!) - .2)) / 5)
0.032000000000000056 ((0!) % (.22 / 5))
0.03225806451612903 (.2 / ((0!) + 5.2))
0.03226017980018475 (2 % (.2 ^ ((0!) + .5)))
0.03271241989644297 ((5 ^ .02) % .2)
0.03278688524590164 (2 / ((0!) + ((5!) / 2)))
0.03281572999747617 ((((((0!) + 2)!)!) ^ .5) % .2)
0.032973218739626775 (5 % (.2 ^ ((0!) - .2)))
0.03305785123966942 (2 * (2 / ((0!) + (5!))))
0.033333333333333326 ((5 / (((0!) + 2)!)) % .2)
0.03333333333333333 (0 + ((2 + 2) / (5!)))
0.03333333333333334 (.5 % (.2 / ((0!) + 2)))
0.033333333333333354 (.2 % ((0!) / (.2 * (5!))))
0.03333333333333344 (2 % ((0!) - (2 / (5!))))
0.03361344537815126 (2 * (2 / ((0!) - (5!))))
0.03389830508474576 (2 / ((0!) - ((5!) / 2)))
0.033919999999999506 (2 % (((0!) - .2) ^ 5))
0.034482758620689655 ((0!) / (5 + ((2 + 2)!)))
0.034671677590917 ((2 / ((√((0!) + (5!)))!)) ^ .2)
0.03472222222222222 ((5 / ((((0!) + 2)!)!)) / .2)
0.034722222222222224 (5 / (.2 * ((((0!) + 2)!)!)))
0.03526492384137753 ((2 ^ .05) % .2)
0.03527528164806204 ((.5 ^ ((0!) + .2)) % .2)
0.03589682359365735 (0 + (2 ^ (.2 - 5)))
0.036000000000000004 ((.2 - .02) / 5)
0.03606797749978968 (((0!) / (.2 ^ .5)) % .2)
0.03636363636363636 (2 / ((√((0!) + (5!))) / .2))
0.03636363636363637 (.2 * (2 / (√((0!) + (5!)))))
0.036736111111111115 ((.2 - ((0!) / (5!))) ^ 2)
0.03690723338362355 (.2 ^ 2.05)
0.036982248520710054 ((0!) / (5.2 ^ 2))
0.037037037037037035 ((0!) / (2 + (5 / .2)))
0.03713728933664817 ((((0!) + .2) ^ .2) % .5)
0.03787878787878788 ((0!) / ((5!) * .22))
0.03833333333333334 (.2 * (.2 - ((0!) / (5!))))
0.03840000000000001 ((5!) * (.2 ^ ((0!) / .2)))
0.03846153846153841 ((0!) % (.2 / 5.2))
0.038461538461538464 (0 + (.2 / 5.2))
0.0394671022914232 (.2 ^ (2 + ((0!) / (5!))))
0.03968253968253968 ((0!) / (.2 + (5 / .2)))
0.03984063745019921 (.2 / 5.02)
0.039999999113669 ((((√((0!) + (5!)))!) % .2) ^ 2)
0.039999999556834503 (.2 * (((√((0!) + (5!)))!) % .2))
0.039999999999054126 (((.2 - (5!)) ^ 2) % (0!))
0.03999999999997669 (0 + ((5!) % (.2 * .2)))
0.03999999999998402 (((((0!) + 5)!) % .2) ^ 2)
0.03999999999999201 ((((((0!) + 2)!)!) % .2) / 5)
0.039999999999992014 (.2 * ((((0!) + 5)!) % .2))
0.039999999999995005 (2 * ((5!) % .02))
0.039999999999997315 ((((0!) + (5!)) % .2) ^ 2)
0.03999999999999734 (0 + (((5!) % .2) ^ 2))
0.039999999999997364 ((((0!) - (5!)) % .2) ^ 2)
0.0399999999999975 ((5!) % (.2 / ((0!) / .2)))
0.03999999999999866 (.2 * (((0!) + (5!)) % .2))
0.03999999999999867 (((((0!) / .2)!) % .2) / 5)
0.039999999999998676 (0 + (.2 * ((5!) % .2)))
0.03999999999999868 (.2 * (((0!) - (5!)) % .2))
0.039999999999999036 (0 + (5 % (.2 * .2)))
0.03999999999999915 (((.2 - 5) ^ 2) % (0!))
0.039999999999999473 ((((5 - (0!))!) % .2) ^ 2)
0.03999999999999962 (2 % (.2 ^ ((0!) / .5)))
0.03999999999999974 (.2 * (((5 - (0!))!) % .2))
0.03999999999999976 (((√((0!) + (5!))) % .2) ^ 2)
0.03999999999999979 (2 * (5 % .02))
0.039999999999999813 ((0!) % ((.2 * .2) / .5))
0.03999999999999987 ((((0!) + 5) % .2) ^ 2)
0.03999999999999988 (.2 * ((√((0!) + (5!))) % .2))
0.0399999999999999 (0 + ((5 % .2) ^ 2))
0.03999999999999992 ((((0!) - 5) % .2) ^ 2)
0.039999999999999925 ((0!) % (.2 + (.2 / 5)))
0.03999999999999994 (.2 * (((0!) + 5) % .2))
0.039999999999999945 (.2 / ((0!) / (5 % .2)))
0.03999999999999995 (0 + (.2 * (5 % .2)))
0.03999999999999996 (0 + (2 % (.2 / 5)))
0.039999999999999966 ((((0!) + 2) % .2) / 5)
0.03999999999999998 (0 + ((2 % .2) / 5))
0.039999999999999994 (.2 * ((0!) % (.2 / .5)))
0.04            (0 + ((.2 % 2) / 5))
0.04000000000000001 (0 + ((.2 * .2) % .5))
0.040000000000000036 ((0!) % (.5 % .22))
0.04000000000000007 ((5.2 % (0!)) ^ 2)
0.04000000000000015 ((0!) % (5 % .22))
0.04000000000000057 (.2 * ((.2 + (5!)) % (0!)))
0.04000000000000114 (((.2 + (5!)) % (0!)) ^ 2)
0.0400000000000027 ((.2 * (.2 + (5!))) % (0!))
0.04000000000000625 (((5!) + (.2 * .2)) % (0!))
0.040000000000873115 (((.2 + (5!)) ^ 2) % (0!))
0.040160642570281124 (.2 / (5 - .02))
0.04032258064516129 ((0!) / (.2 - (5 / .2)))
0.040400000000000005 (.202 / 5)
0.04054009306752942 (.2 ^ (2 - ((0!) / (5!))))
0.04081632653061224 ((0!) / (.5 + ((2 + 2)!)))
0.040824829046386304 ((.2 / (((0!) / .2)!)) ^ .5)
0.040983606557377046 ((0!) / (.2 * (2 + (5!))))
0.041           (.2 * .205)
0.04130849679585773 (5 ^ (.02 - 2))
0.04132231404958678 ((0!) / (.2 + (.2 * (5!))))
0.04159733777038269 ((0!) / (.2 * (.2 + (5!))))
0.04166666666666656 ((0!) % (.2 / (.2 - 5)))
0.041666666666666664 ((0!) / ((5!) * (.2 % 2)))
0.04166666666666667 (0 + (.2 / (.2 - 5)))
0.041666666666666685 ((0!) / ((5!) * (2 % .2)))
0.04166666666666669 (((0!) / (2 % .2)) / (5!))
0.04173622704507512 (((0!) / (.2 - (5!))) / .2)
0.041736227045075125 ((0!) / (.2 * (.2 - (5!))))
0.04201680672268907 ((0!) / (.2 - (.2 * (5!))))
0.04202499999999999 (.205 ^ 2)
0.0423728813559322 ((0!) / (.2 * (2 - (5!))))
0.0425531914893617 ((0!) / (.5 - ((2 + 2)!)))
0.042694948072673655 (.5 - (.02 ^ .2))
0.042823468272503856 (.5 ^ ((0!) / .22))
0.043333333333333335 ((.2 + ((0!) / .2)) / (5!))
0.043351935469374735 (.2 ^ (2 - .05))
0.043402777777777776 ((0!) / ((.2 - 5) ^ 2))
0.04340277777777778 (((0!) / (.2 - 5)) ^ 2)
0.043419518078289185 (2 * ((5!) ^ (.2 - (0!))))
0.04341951807828919 (2 / ((5!) ^ ((0!) - .2)))
0.043478260869565216 ((0!) / (2 - (5 / .2)))
0.044           (0 + (.22 / 5))
0.044000000000000004 ((0!) / (5 / .22))
0.04400000000000002 (.2 % .052)
0.044194173824159216 (2 ^ (.5 - ((0!) / .2)))
0.044444444444444446 (.2 / (.5 - ((0!) / .2)))
0.0447213595499958 ((.2 ^ ((0!) + .5)) / 2)
0.04527171164611148 (.2 ^ ((0!) / .52))
0.045454545454545456 ((0!) / (2 - (.2 * (5!))))
0.04545454545454547 (.5 - ((0!) / 2.2))
0.04545454545454586 (((0!) / .22) % .5)
0.046033946198519526 (5 % ((0!) - (.2 ^ .2)))
0.04658791942983881 ((5 ^ (((0!) / .2)!)) % .2)
0.046587919432453606 ((.2 ^ (0 - (5!))) % .2)
0.04658791943251045 (((0!) / (.2 ^ (5!))) % .2)
0.047213595499957794 (((0!) + (.2 ^ .5)) % .2)
0.04721359549995785 ((((0!) % .2) ^ .5) % .2)
0.047213595499957905 (0 + ((.2 ^ .5) % .2))
0.047619047619047616 (.2 / ((0!) - 5.2))
0.04788751447582958 (.2 ^ (((5 - (0!))!) ^ .2))
0.048           (.2 / (5 / ((0!) + .2)))
0.04833333333333333 ((.2 - (((0!) + 2)!)) / (5!))
0.048758169571960816 ((0!) / (((2 * 5)!) ^ .2))
0.049265315076002514 (.2 ^ ((0!) + (.5 ^ .2)))
0.04948974278317775 (((((0!) + 2)!) ^ .5) % .2)
0.049999999999999656 ((5 / ((0!) - .2)) % .2)
0.04999999999999971 (2.05 % .2)
0.04999999999999982 (2 - 2.05)
0.04999999999999988 ((((0!) + .5) ^ 2) % .2)
0.04999999999999989 ((2 % .05) % .2)
0.04999999999999993 (((0!) + .25) % .2)
0.04999999999999995 ((0!) % (.5 * (.2 / 2)))
0.04999999999999996 ((((0!) + .5) % .2) / 2)
0.049999999999999975 (((0!) % (.2 * .5)) / 2)
0.04999999999999999 (0 + (.2 - .25))
0.049999999999999996 ((.5 * .02) / .2)
0.05            (0 + (.5 * (.2 / 2)))
0.05000000000000001 ((.2 * .05) / .2)
0.05000000000000002 (((0!) % (.2 - .5)) / 2)
0.050000000000000044 (2 - (2 - .05))
0.051316701949486176 ((0!) % ((.2 / 2) ^ .5))
0.051666666666666666 ((.2 + (((0!) + 2)!)) / (5!))
0.052           (.052 % .2)
0.0522          .0522
0.05263157894736842 ((0!) / (5 - ((2 + 2)!)))
0.052631578947368425 (.2 / ((0!) + (.2 - 5)))
0.05270462766947299 ((2 / ((((0!) + 2)!)!)) ^ .5)
0.05278640450004207 (((0!) % (.2 ^ .5)) / 2)
0.05292214940134464 ((0!) / ((.2 - 2) ^ 5))
0.05292214940134466 (((0!) / (.2 - 2)) ^ 5)
0.05364923039998837 (.2 / ((((0!) + 5)!) ^ .2))
0.053904935008894705 (.5 % ((0!) - (2 ^ .2)))
0.05440941020600775 (2 ^ ((0!) - 5.2))
0.05504406726446089 (((0!) - (.2 ^ .2)) / 5)
0.055189186458448586 (0 + (5 ^ (.2 - 2)))
0.05518918645844859 ((0!) / (5 ^ (2 - .2)))
0.055475869328068146 (.2 / ((0!) + ((5!) ^ .2)))
0.05555555555555555 (2 / (((0!) + 5) ^ 2))
0.05555555555555558 (.5 + ((0!) / (.2 - 2)))
0.05655763650452645 ((5!) ^ (.2 - ((0!) - .2)))
0.056557636504526484 ((5!) ^ ((.2 + .2) - (0!)))
0.05714285714285715 (.2 / ((0!) + 2.5))
0.05714285714285716 (.2 - ((0!) / (2 + 5)))
0.0576          ((((0!) + .2) / 5) ^ 2)
0.05825844944186187 (2 % ((0!) - (.5 ^ .2)))
0.058333333333333334 ((2 + ((0!) / .2)) / (5!))
0.05857864376269051 (.2 - (.02 ^ .5))
0.06            (0 + (.5 % .22))
0.06000000000000001 (.2 * ((0!) - (.2 + .5)))
0.060366896914388804 (2 / (((√((0!) + (5!)))!) ^ .2))
0.06060606060606061 (2 / ((0!) + (2 ^ 5)))
0.06067678173844501 (.2 ^ (.5 ^ (.2 - (0!))))
0.06156706343319572 (.2 ^ (((0!) + 2) ^ .5))
0.061916848035314054 ((0!) % (.22 ^ .5))
0.062233956485305275 (((5!) ^ ((0!) - .2)) % .2)
0.06223395648530783 (((5!) ^ ((0!) - .2)) % 2)
0.06234904599798452 ((0!) - (.2 ^ (.2 / 5)))
0.062499999999999965 ((2 ^ (.2 - (0!))) ^ 5)
0.0625          (0 + (.5 ^ (2 + 2)))
0.06324555320336758 ((.2 * .02) ^ .5)
0.06399999999999992 ((0!) % (.2 * .52))
0.06451612903225806 (2 / ((0!) - (2 ^ 5)))
0.06472471835193794 (((0!) - (.5 ^ .2)) / 2)
0.06482626386771051 (.2 ^ ((0!) + (.2 + .5)))
0.06513220179338258 (.5 % (.2 ^ ((0!) + .2)))
0.06553600000000002 (.2 * (((0!) - .2) ^ 5))
0.06649494220836738 ((0!) - (5 ^ (.2 * .2)))
0.0666666666666666 (((0!) / (2 - .5)) % .2)
0.06666666666666665 ((5 / ((0!) + 2)) % .2)
0.06666666666666667 (0 + (.2 / (2 - 5)))
0.06666666666666668 ((0!) % (.2 / (2 - .5)))
0.06696700846319259 ((0!) - (.5 ^ (.2 / 2)))
0.0683784739542993 (2 % (5 ^ (.2 - (0!))))
0.06839903786706787 (.2 ^ (5 / ((0!) + 2)))
0.06885008490516231 ((0!) - ((.2 + .5) ^ .2))
0.0699679754715085 ((5!) ^ ((0!) / (.2 - 2)))
0.07055056329612402 (((0!) + (.5 ^ .2)) % .2)
0.07055056329612408 (0 + ((.5 ^ .2) % .2))
0.07055056329612414 (.2 - ((0!) - (.5 ^ .2)))
0.07071067811865475 ((.02 ^ .5) / 2)
0.07071067811865477 (.2 / (2 ^ ((0!) + .5)))
0.0710678118654755 (((2 ^ .5) / .2) % (0!))
0.07142857142857142 ((0!) / (2 * (2 + 5)))
0.07149828699166927 (5 % (.2 ^ ((0!) + .2)))
0.07177346253629313 ((0!) - ((2 ^ .2) ^ .5))
0.0717936471873147 (2 ^ ((0!) + (.2 - 5)))
0.07247796636776957 (.5 * (.2 ^ ((0!) + .2)))
0.07428273109874642 (.2 ^ ((√((0!) + (5!))) ^ .2))
0.07434917749851744 (.5 - (2 ^ (.2 - (0!))))
0.07434917749851755 (.5 * ((0!) - (2 ^ .2)))
0.07453559924999299 (2 / (((((0!) + 2)!)!) ^ .5))
0.075           (((0!) - (2 / .2)) / (5!))
0.07500000000000001 (.2 - (.5 ^ ((0!) + 2)))
0.07547175991433211 (.5 ^ (((((0!) + 2)!)!) ^ .2))
0.07551505794335724 (.2 ^ (((5!) ^ .2) - (0!)))
0.07583471754894747 ((0!) % (.2 ^ (2 ^ .5)))
0.07594593229224295 (.2 - (5 ^ (.2 - (0!))))
0.07594593229224299 (.2 * ((0!) - (5 ^ .2)))
0.07614615754863513 (.2 ^ (((0!) - .2) / .5))
0.07664307514712546 (.2 / (((0!) + (5!)) ^ .2))
0.0767703899274755 (0 + (.2 / ((5!) ^ .2)))
0.07677038992747552 (.2 / ((5!) ^ ((0!) % .2)))
0.076898984266455 (.2 / (((5!) - (0!)) ^ .2))
0.07692307692307693 (2 / ((0!) + (5 / .2)))
0.0769230769230771 (2 - ((0!) / .52))
0.07775999999999998 (((0!) - (.2 + .2)) ^ 5)
0.07776000000000005 ((.2 - ((0!) - .2)) ^ 5)
0.078125        ((.5 ^ (((0!) + 2)!)) / .2)
0.07999999999999963 (((0!) % (.2 * .2)) / .5)
0.07999999999999996 (((0!) - .52) % .2)
0.07999999999999997 (2 / (5 / ((0!) % .2)))
0.07999999999999999 (.2 / (.5 / ((0!) % .2)))
0.08            (0 + ((.2 + .2) / 5))
0.08000000000000002 (0 + ((.2 * .2) / .5))
0.08000000000000007 ((0!) % (.5 - (.2 * .2)))
0.08000000000000018 (5 % ((0!) % .22))
0.0803755144032922 (.2 / (((0!) + .2) ^ 5))
0.08064516129032258 (.5 / (.2 + (((0!) + 2)!)))
0.0806504495004628 (5 % (.2 ^ ((0!) / 2)))
0.08074025181311273 (2 % ((0!) / ((5!) ^ .2)))
0.08104131600237197 ((0!) % ((2 ^ .2) / 5))
0.08111438970056942 (.5 ^ (.2 ^ (.2 - (0!))))
0.08164965809277261 (.2 / ((((0!) + 2)!) ^ .5))
0.08264462809917354 (2 / (.2 * ((0!) + (5!))))
0.08264462809917356 ((2 / ((0!) + (5!))) / .2)
0.08284271247461902 (.2 / ((0!) + (2 ^ .5)))
0.08284271247461904 (.2 * ((0!) - (2 ^ .5)))
0.0833333333333332 (2 % (.2 - ((0!) / (5!))))
0.08333333333333326 ((0!) % (.2 - (2 / (5!))))
0.08333333333333333 (0 + ((2 / .2) / (5!)))
0.08333333333333334 (.2 * (.5 / ((0!) + .2)))
0.08333333333333336 (2 / ((5!) * ((0!) % .2)))
0.08403361344537814 ((2 / ((0!) - (5!))) / .2)
0.08404315970797914 (.2 / ((0!) + (5 ^ .2)))
0.0844717711976985 ((((0!) + .5) ^ .2) % .2)
0.08447177119769855 ((0!) - ((2 - .5) ^ .2))
0.08463652821715506 ((2 ^ ((5!) ^ .2)) % (0!))
0.08620689655172414 (.5 / (.2 - (((0!) + 2)!)))
0.08660951236449796 (.2 ^ ((0!) + .52))
0.08695652173913043 (2 / ((0!) - (.2 * (5!))))
0.08705505632961241 (.2 * (.5 ^ ((0!) + .2)))
0.08817502258980386 ((((5 - (0!))!) ^ .2) % .2)
0.08831999999999929 ((((0!) + .2) ^ 5) % .2)
0.08888888888888889 (.2 / (((0!) + .5) ^ 2))
0.08931758388649641 ((.2 ^ ((0!) - (5!))) % .2)
0.08944271909999157 (.2 * (((0!) % .2) ^ .5))
0.08944271909999159 (0 + (.2 * (.2 ^ .5)))
0.0894427190999916 (0 + (.2 ^ (2 - .5)))
0.09            (0 + ((.2 - .5) ^ 2))
0.09000000000000001 (.5 * (.2 - .02))
0.09000000000000002 (((0!) - (.2 + .5)) ^ 2)
0.09090909090909091 ((0!) / (5 * 2.2))
0.09090909090909094 ((0!) % (.5 / 2.2))
0.09128709291752768 ((5!) ^ (((0!) - 2) / 2))
0.09146101038546527 ((.02 ^ .2) / 5)
0.09166666666666666 (((0!) + (2 / .2)) / (5!))
0.09295428509784176 (5 % ((0!) - (2 ^ .2)))
0.09442719099991581 ((((0!) - .2) ^ .5) % .2)
0.09442719099991587 (.2 - ((0!) % (.2 ^ .5)))
0.09523809523809523 ((0!) / (.5 + (2 / .2)))
0.0954451150103321 ((((0!) + .2) ^ .5) % .2)
0.09583333333333334 ((.2 - ((0!) / (5!))) / 2)
0.09599999999999997 (.5 % .202)
0.096           (.2 * ((0!) - .52))
0.09615384615384615 ((0!) / (2 * 5.2))
0.09737357315544709 (.2 ^ ((0!) + (.2 ^ .5)))
0.09756097560975611 (.2 / 2.05)
0.09793603384572425 ((0!) % (.5 ^ (2 ^ .2)))
0.09803921568627452 ((0!) / (.2 + (2 * 5)))
0.09864830730607321 ((5 ^ ((0!) + .2)) % .2)
0.09921256574801246 (2 ^ ((0!) / (.2 - .5)))
0.09958506224066391 (.2 / (2 + ((0!) / (5!))))
0.0996894379984854 (2 % ((0!) % (.2 ^ .5)))
0.09995293131500876 (.2 ^ (((0!) + 5) ^ .2))
0.09999999889208624 ((((√((0!) + (5!)))!) % .2) / 2)
0.09999999999996001 ((.5 + ((((0!) + 2)!)!)) % .2)
0.09999999999996007 ((.5 - ((((0!) + 2)!)!)) % .2)
0.09999999999998002 (((((0!) + 5)!) % .2) / 2)
0.0999999999999875 (((5!) % .02) / .2)
0.09999999999999032 ((5!) % ((0!) + (.2 / 2)))
0.09999999999999332 ((.5 + (((0!) / .2)!)) % .2)
0.09999999999999334 (0 + ((5!) % (.2 / 2)))
0.09999999999999337 ((.5 - (((0!) / .2)!)) % .2)
0.09999999999999432 (((5!) + (.2 / 2)) % (0!))
0.09999999999999665 ((((0!) + (5!)) / 2) % .2)
0.09999999999999667 (0 + (((5!) % .2) / 2))
0.0999999999999967 ((((0!) - (5!)) / 2) % .2)
0.0999999999999982 ((0!) % (.5 % (2 % .2)))
0.09999999999999831 (2 % (.5 % ((0!) % .2)))
0.09999999999999934 ((((5 - (0!))!) % .2) / 2)
0.09999999999999937 (2 % ((0!) % (.2 - .5)))
0.0999999999999994 (0 + ((5!) % .22))
0.09999999999999948 ((5 % .02) / .2)
0.09999999999999959 ((((0!) + .5) / .2) % .2)
0.09999999999999964 ((5 + (.2 / 2)) % (0!))
0.0999999999999997 ((0!) % (.5 - (2 % .2)))
0.09999999999999973 (0 + (5 % (.2 / 2)))
0.09999999999999976 ((.5 - ((0!) / .2)) % .2)
0.09999999999999978 (2 * (2 % .05))
0.0999999999999998 (5 * (2 % .02))
0.09999999999999981 (((0!) + 2.5) % .2)
0.09999999999999984 ((((0!) + 5) % .2) / 2)
0.09999999999999985 ((0!) / (2 / (5 % .2)))
0.09999999999999987 (0 + (2.5 % .2))
0.0999999999999999 (0 + (2 % (.2 * .5)))
0.09999999999999992 (0 + ((.2 + .5) % .2))
0.09999999999999995 (0 + (.5 * (2 % .2)))
0.09999999999999998 (0 + (.5 - (.2 + .2)))
0.09999999999999999 ((.02 % .5) / .2)
0.1             (0 + ((.2 / 2) % .5))
0.10000000000000003 (0 + (.2 - (.5 % .2)))
0.10000000000000006 (.2 - ((0!) % (.2 * .5)))
0.10000000000000009 ((0!) - (.5 * 2.2))
0.1000000000000002 (0 + (.5 % (2 % .2)))
0.10000000000000031 ((.5 / ((0!) % .2)) % .2)
0.10000000000000053 (.5 % (((0!) / .2) % .2))
0.10000000000000064 (.5 % ((((0!) + 2)!) % .2))
0.10000000000000142 (((.2 + (5!)) / 2) % (0!))
0.1000000000000133 (.5 % ((((0!) / .2)!) % .2))
0.10000000000007991 (.5 % (((((0!) + 2)!)!) % .2))
0.10033938212454079 (.2 ^ ((0!) / (.2 + .5)))
0.1004          (.2 * .502)
0.100418410041841 (.2 / (2 - ((0!) / (5!))))
0.1004837268851399 (((5!) ^ .02) % .2)
0.10088134528921788 ((0!) % (.5 - (.2 ^ .2)))
0.101           (.5 * .202)
0.10135169269392552 (2 % ((0!) - (5 ^ .2)))
0.10135169269392585 ((0!) % ((5 ^ .2) % .2))
0.10199999999999998 (.502 % .2)
0.1020408163265306 ((0!) / (.2 - (2 * 5)))
0.1025          (.205 / 2)
0.10256410256410257 (.2 / (2 - .05))
0.10268503138345028 (0 + (.2 ^ (2 ^ .5)))
0.104           (2 * .052)
0.10400000000000001 (0 + (.2 * .52))
0.10416666666666667 ((0!) / (2 * (.2 - 5)))
0.10506111217615072 (.2 ^ ((0!) + (.2 / .5)))
0.10517108469735215 (((((0!) / .2)!) ^ .2) % .5)
0.10526315789473684 ((0!) / (.5 - (2 / .2)))
0.10557280900008403 ((0!) % (.2 / (.2 ^ .5)))
0.10557280900008414 ((0!) % ((.2 % 2) ^ .5))
0.10557280900008437 ((0!) % ((2 % .2) ^ .5))
0.10592238410488124 (.2 / (((5 - (0!))!) ^ .2))
0.10692039227615271 (.2 / ((0!) + (.5 ^ .2)))
0.10710678118654743 (((0!) / (2 ^ .5)) % .2)
0.10710678118654754 ((.5 ^ ((0!) / 2)) % .2)
0.10737418240000006 ((((0!) - .2) ^ 5) ^ 2)
0.1073741824000001 ((((0!) - .2) ^ 2) ^ 5)
0.10780987001778941 ((0!) % ((2 ^ .2) % .5))
0.1085451323572348 (0 + (.2 ^ (5 ^ .2)))
0.10854513235723484 (.2 ^ (5 ^ ((0!) % .2)))
0.10854879519572296 (((5!) ^ (.2 - (0!))) / .2)
0.1088188204120155 (.5 ^ ((0!) + 2.2))
0.10899003986522199 (((5!) ^ (((0!) / .2)!)) % .2)
0.10985605433061177 (.2 * (.05 ^ .2))
0.10999999999999999 (.5 / ((0!) / .22))
0.11            (0 + (.5 * .22))
0.11055728090000841 (.2 - (.2 ^ ((0!) + .5)))
0.11055728090000844 (.2 * ((0!) - (.2 ^ .5)))
0.1111111111111111 ((0!) / (5 * (.2 - 2)))
0.11111111111111112 (.2 / (.2 - ((0!) / .5)))
0.11155125599107124 ((((√((0!) + (5!)))!) ^ 2) % .2)
